# z,n,symbol,jp,abundance,half_life_sec,half_life_text,decays,binding_kev_per_a,mass_excess_kev,discovery
90,146,Th,0+,,2250,37.5 m,B-:100,7576.97,46255.203,1973
90,147,Th,(5/2+),,288,4.8 m,B-:100,7563.44,49955.097,1993
90,148,Th,0+,,564,9.4 m,B-:100,7555,52525,1999
91,120,Pa,,,3e-07,300 ns,A EC+B+ P,7629.39,22052.226,2006
91,121,Pa,,,0.0051,5.1 ms,A:100,7633.63,21596.523,1997
91,122,Pa,9/2-,,0.0053,5.3 ms,A:100,7644.8,19654.194,1995
91,123,Pa,,,0.017,17 ms,A:100,7647.7,19459.895,1995
91,124,Pa,(9/2-),,0.014,14 ms,A:100,7657.37,17804.537,1979
91,125,Pa,,,0.15,0.15 s,A:98 EC:2,7659.2,17823.799,1972
91,126,Pa,(9/2-),,0.0038,3.8 ms,A:100,7664.64,17054.748,1968
91,127,Pa,(8-),,0.000109,109 us,A:100,7659.19,18649.568,1979
91,128,Pa,9/2-,,5.4e-08,54 ns,A:100,7661.38,18583.223,2005
91,129,Pa,,,7.8e-07,0.78 us,A:100 EC+B+:0.0000003,7655.54,20278.397,1987
91,130,Pa,9/2-,,5.9e-06,5.9 us,A:100,7656.98,20374.937,1983
91,131,Pa,,,0.0029,2.9 ms,A:100,7651.24,22064.361,1970
91,132,Pa,,,0.0051,5.1 ms,A:100,7651.9,22337.614,1970
91,133,Pa,(5-),,0.846,0.846 s,A:100,7646.96,23862.351,1958
91,134,Pa,,,1.7,1.7 s,A:100,7646.65,24356.64,1958
91,135,Pa,,,108,1.8 m,A:74 EC+B+:26,7641.11,26033.6,1949
91,136,Pa,(5/2-),,2298,38.3 m,A:85 EC:15,7639.49,26830.371,1948
91,137,Pa,3+,,7.92e+04,22 h,EC+B+:98.15 A:1.85,7632.21,28923.599,1948
91,138,Pa,(5/2+),,1.296e+05,1.50 d,EC:99.52 A:0.48,7629.88,29896.848,1949
91,139,Pa,2-,,1.503e+06,17.4 d,EC+B+:92.2 B-:7.8 A:0.0032,7621.9,32173.543,1948
91,140,Pa,3/2-,100,1.028e+12,32570 Y,A:100 SF:0.0000000003,7618.43,33424.338,1918
91,141,Pa,(2-),,1.14e+05,1.32 d,B-:100 EC,7609.51,35946.549,1949
91,142,Pa,3/2-,,2.331e+06,26.975 d,B-:100,7604.87,37489.41,1938
91,143,Pa,4+,,2.412e+04,6.70 h,B-:100,7594.68,40338.87,1921
91,144,Pa,(3/2-),,1464,24.4 m,B-:100,7588.41,42288.901,1950
91,145,Pa,1(+),,546,9.1 m,B-:100,7577.56,45333.955,1963
91,146,Pa,(1/2+),,522,8.7 m,B-:100,7570.38,47527.624,1954
91,147,Pa,(3-),,136.8,2.28 m,B-:100,7558.34,50894.043,1968
91,148,Pa,(3/2),,6480,1.8 h,B-:100,7550,53337,1995
92,122,U,0+,,0.00052,0.52 ms,A:100,,,
92,123,U,,,0.0007,0.7 ms,A:0 EC+B+,7620.78,24889.312,2015
92,124,U,0+,,0.0045,4.5 ms,A:100,7631.31,23066.429,2015
92,125,U,,,0.016,16 ms,A:100 EC+B+,7634,22971,2000
92,126,U,0+,,0.00065,0.65 ms,A:100,7640.72,21894.655,1992
92,127,U,,,6e-05,60 us,A:100,7636.29,23295.953,1993
92,129,U,(9/2+),,6.6e-07,0.66 us,A:100,7634.68,24519.996,2015
92,130,U,0+,,4.7e-06,4.7 us,A:100,7637.77,24272.834,1983
92,131,U,,,1.8e-05,18 us,A:100 EC+B+:0.2,7631.76,26045.278,1991
92,132,U,0+,,0.000396,396 us,A:100,7635.07,25742.69,1991
92,133,U,,,0.069,69 ms,A:100,7629.77,27372.001,1989
92,134,U,0+,,0.268,268 ms,A:100,7631.92,27328.797,1973
92,135,U,(3/2+),,66,1.1 m,A:100,7626.29,29045.034,1952
92,136,U,0+,,546,9.1 m,A:95 EC:5,7627.48,29220.001,1949
92,137,U,(3/2+),,3480,58 m,EC:80 A:20,7620.72,31210.62,1949
92,138,U,0+,,1.748e+06,20.23 d,A:100 {+22}Ne:0.0000000000048,7620.92,31615.017,1948
92,139,U,(5/2-),,3.629e+05,4.2 d,EC:100 A:0.004,7613.39,33805.952,1949
92,140,U,0+,,2.174e+09,68.9 Y,A:100 {+24}Ne:0.00000000089 SF:0.0000000000027,7611.9,34609.445,1949
92,141,U,5/2+,,5.024e+12,1.5919E5 Y,A:100 24NE:0.000000000072 SF:0.00000000006,7603.96,36919.111,1947
92,142,U,0+,0.0054,7.747e+12,2.455E+5 Y,A:100 SF:0.00000000164 Mg:0.000000000014,7600.72,38144.959,1912
92,143,U,7/2-,0.7204,2.222e+16,7.04E+8 Y,A:100 SF:0.000000007 {+25}Ne:0.0000000008,7590.92,40918.782,1935
92,144,U,0+,,7.391e+14,2.342E7 Y,A:100 SF:0.000000094,7586.49,42444.582,1951
92,145,U,1/2+,,5.834e+05,6.752 d,B-:100,7576.1,45390.133,1940
92,146,U,0+,99.2742,1.41e+17,4.468E9 Y,A:100 SF:0.0000545,7570.13,47307.732,1896
92,147,U,5/2+,,1407,23.45 m,B-:100,7558.56,50572.668,1937
92,148,U,0+,,5.076e+04,14.1 h,B-:100,7551.77,52715.497,1953
92,149,U,,,,,B-,7539,56197,
92,150,U,0+,,1008,16.8 m,B-:100,7532,58620,1979
92,151,U,,,,,B-,7518,62480,
92,152,U,0+,,,,B-,,,
92,153,U,,,,,B-,,,
92,154,U,0+,,,,B-,,,
92,155,U,,,,,B-,,,
92,156,U,0+,,,,B-,,,
92,157,U,,,,,B-,,,
92,158,U,0+,,,,B-,,,
92,159,U,,,,,B-,,,
92,161,U,,,,,B- B-N,,,
92,162,U,0+,,,,B-:100 B-N,,,
92,163,U,,,,,B- B-N,,,
93,126,Np,(9/2-),,0.00015,0.15 ms,A:100 P,7604.67,29436.951,2015
93,127,Np,,,2.5e-05,25 us,A:100,7602.08,30475.022,2019
93,129,Np,,,3.8e-07,0.38 us,A:100,7602.7,31274.641,2020
93,130,Np,(9/2-),,2.2e-06,2.2 us,A:100,7607.57,30658.583,2017
93,131,Np,,,3.8e-05,38 us,A:100,7603.5,32032.248,2018
93,132,Np,,,0.0036,3.6 ms,A:100 EC+B+,7607.42,31618.098,1994
93,133,Np,,,0.035,35 ms,A:100,7604.17,32816.877,1990
93,134,Np,,,0.51,0.51 s,A:100,7607.28,32579.018,1990
93,135,Np,,,61.4,61.4 s,EC:60 A:40,7604,33825,1994
93,136,Np,,,240,4.0 m,A:68 EC:32,7605.99,33801.378,1968
93,137,Np,,,276,4.6 m,EC+B+:97 A:3,7601.78,35236.615,1968
93,138,Np,(5/2-),,2928,48.8 m,EC+B+:98 A:2,7602.13,35623.686,1950
93,139,Np,(4+),,882,14.7 m,EC+B+:100 A:0.0002,7597,37359,1950
93,140,Np,(5/2+),,2172,36.2 m,EC:100 A:0.0007,7596.18,37948.531,1950
93,141,Np,(0+),,3.802e+05,4.4 d,EC+B+:100,7589.64,39954.806,1949
93,142,Np,5/2+,,3.422e+07,396.1 d,EC:99.9974 A:0.0026,7587.06,41043.044,1949
93,143,Np,6(-),,4.891e+12,1.55E+5 Y,EC:87.8 B-:12 A:0.16,7579.21,43378.094,1949
93,144,Np,5/2+,,6.766e+13,2.144E+6 Y,A:100 SF:0.0000000002,7574.99,44871.599,1948
93,145,Np,2+,,1.814e+05,2.099 d,B-:100,7566.22,47454.597,1949
93,146,Np,5/2+,,2.036e+05,2.356 d,B-:100,7560.57,49311.005,1940
93,147,Np,(5+),,3714,61.9 m,B-:100,7550.17,52316.229,1953
93,148,Np,5/2+,,834,13.9 m,B-:100,7544.04,54315.115,1959
93,149,Np,(1+),,132,2.2 m,B-:100,7533.4,57416.876,1979
93,150,Np,(5/2),,111,1.85 m,B-:100,7526,59806,1979
93,151,Np,(7-),,137.4,2.29 m,B-:100,7514,63240,1987
94,134,Pu,0+,,1.1,1.1 s,A:100,7590.4,36107.809,1994
94,135,Pu,(3/2+),,90,90 s,A:100,7586.88,37394.924,1994
94,136,Pu,,,102,102 s,A:100,7591,36932.17,1990
94,137,Pu,(3/2+),,516,8.6 m,EC+B+:90 A:10,7587.12,38308.577,1999
94,138,Pu,0+,,2028,33.8 m,EC:90 A:10,7588.98,38360.915,1973
94,139,Pu,,,1254,20.9 m,EC+B+:99.88 A:0.12,7583.8,40051.836,1957
94,140,Pu,0+,,3.168e+04,8.8 h,EC:94 A:6,7584.61,40349.986,1949
94,141,Pu,(5/2+),,1518,25.3 m,EC+B+:99.9972 A:0.0028,7578.88,42182.346,1957
94,142,Pu,0+,,9.019e+07,2.858 Y,A:100 SF:0.00000019,7577.92,42901.508,1949
94,143,Pu,7/2-,,3.943e+06,45.64 d,EC:99.9958 A:0.0042,7570.76,45091.662,1949
94,144,Pu,0+,,2.768e+09,87.7 Y,A:100 SF:0.00000019,7568.36,46163.148,1949
94,145,Pu,1/2+,,7.608e+11,24110 Y,A:100 SF:0.00000000031,7560.32,48588.22,1946
94,146,Pu,0+,,2.07e+11,6561 Y,A:100 SF:0.0000057 {+34}Si:0.000000000013,7556.04,50125.319,1949
94,147,Pu,5/2+,,4.522e+08,14.329 Y,B-:99.998 A:0.00247 SF:0.000000000000024,7546.44,52955.115,1949
94,148,Pu,0+,,1.177e+13,3.73E+5 Y,A:100 SF:0.000553,7541.33,54716.876,1950
94,149,Pu,7/2+,,1.784e+04,4.956 h,B-:100,7531.01,57754.561,1951
94,150,Pu,0+,,2.566e+15,8.13E+7 Y,A:99.877 SF:0.123,7524.82,59806.021,1954
94,151,Pu,(9/2-),,3.78e+04,10.5 h,B-:100,7513.28,63178.173,1955
94,152,Pu,0+,,9.366e+05,10.84 d,B-:100,7506.54,65394.772,1955
94,153,Pu,(1/2+),,1.961e+05,2.27 d,B-:100,7493,69210,1983
95,128,Am,,,0.005,5 ms,A:100,7547,42700,2015
95,134,Am,,,0.9,0.9 s,A:91 EC+B+:9,7562.57,42180.414,2015
95,135,Am,,,31,31 s,EC:100 SF,7562,42872,2003
95,137,Am,,,79,79 s,EC:97 A:3 ECSF:0.069,7564,43420,1967
95,138,Am,,,192,3.2 m,EC+B+:95.5 A:4.5,7567,43285,2000
95,139,Am,,,139.2,2.32 m,EC:100 A,7564,44462,1967
95,140,Am,5/2-,,618,10.3 m,EC:99.6 A:0.4,7565.16,44624.602,1996
95,141,Am,5-,,216,3.6 m,EC:100 A:0.004,7561,46041,1998
95,142,Am,5/2(-),,4416,73.6 m,EC+B+:99.975 A:0.025,7561,46570,1970
95,143,Am,1+,,5880,98 m,EC+B+:100 A:0.0001,7555.59,48421.421,1950
95,144,Am,(5/2)-,,4.284e+04,11.9 h,EC:99.99 A:0.01,7553.69,49390.36,1949
95,145,Am,(3-),,1.829e+05,50.8 h,EC:100 A:0.00019,7547.01,51510.11,1949
95,146,Am,5/2-,,1.365e+10,432.6 Y,A:100 SF:0.00000000036,7543.28,52934.335,1949
95,147,Am,1-,,5.764e+04,16.01 h,B-:83 EC:17 A:0.0001,7534.99,55468.014,1949
95,148,Am,5/2-,,2.324e+11,7364 Y,A:100 SF:0.0000000037,7530.17,57175.005,1950
95,149,Am,(6-),,3.636e+04,10.1 h,B-:100,7521.31,59879.135,1950
95,150,Am,(5/2)+,,7380,2.05 h,B-:100,7515.3,61900.417,1955
95,151,Am,(7-),,2340,39 m,B-:100,7505,64994,1955
95,152,Am,(5/2),,1380,23.0 m,B-:100,7499,67153,1967
95,153,Am,,,,,,7487,70563,
96,137,Cm,,,23,23 s,EC+B+:80 A:20,7546,47293.34,2001
96,138,Cm,0+,,51,51 s,A:40 SF:40 EC+B+:20,7550.69,46722.411,2001
96,139,Cm,,,,,A:1.1,7547,48013,1981
96,140,Cm,0+,,408,6.8 m,EC:82 A:18,7550.31,47852.82,2010
96,141,Cm,,,,,A:1,7546.62,49247.151,2002
96,142,Cm,0+,,7920,2.2 h,EC:96.16 A:3.84 SF:0.048,7548,49445.203,1994
96,143,Cm,(7/2-),,9720,2.7 h,EC:100 A:0.001,7543.07,51146.962,1952
96,144,Cm,0+,,2.333e+06,27 d,A:99.5 EC:0.5 SF:0.0000039,7542.86,51724.222,1949
96,145,Cm,1/2+,,2.834e+06,32.8 d,EC:99 A:1,7536.85,53701.77,1952
96,146,Cm,0+,,1.407e+07,162.88 d,A:100 SF:0.0000062 34SI:0.00000000000001,7534.5,54803.699,1949
96,147,Cm,5/2+,,9.183e+08,29.1 Y,A:99.71 EC:0.29 SF:0.0000000053,7526.93,57181.936,1950
96,148,Cm,0+,,5.715e+08,18.11 Y,A:100 SF:0.000137,7523.95,58451.835,1950
96,149,Cm,7/2+,,2.658e+11,8423 Y,A:100 SF:0.00000061,7515.77,61004.524,1954
96,150,Cm,0+,,1.485e+11,4706 Y,A:99.97385 SF:0.02615,7511.47,62616.912,1954
96,151,Cm,9/2-,,4.923e+14,1.56E+7 Y,A:100,7501.93,65533.105,1954
96,152,Cm,0+,,1.098e+13,3.48E+5 Y,A:91.61 SF:8.39,7496.73,67392.748,1956
96,153,Cm,1/2+,,3849,64.15 m,B-:100,7485.55,70750.696,1956
96,154,Cm,0+,,2.619e+11,8.3E+3 Y,SF:74 A:18 B-:8,7478.94,72989.588,1966
96,155,Cm,(1/2+),,1008,16.8 m,B-:100,7466.72,76647.981,1978
97,136,Bk,,,21,21 s,EC+B+ A,7519,52771,2015
97,137,Bk,,,140,1.4E2 s,A:80 EC:20,7519,53395,2003
97,139,Bk,(4+ 6-),,22,22 s,EC+B+:83 A:17 SF+EC+B+:4,7523,53542,2017
97,141,Bk,,,144,144 s,EC+B+:100 SF+EC+B+:0.048,7525,54216,1994
97,142,Bk,(3/2- 7/2+),,,,EC:99 SF:1 A:1,7527,54250,1989
97,143,Bk,,,288,4.8 m,ECSF:0.002 EC+B+,7523,55664,1980
97,144,Bk,(7/2+),,276,4.6 m,A EC+B+,7524,55981,2003
97,145,Bk,,,420,7.0 m,EC+B+:99.5 A:0.5,7519,57752,1972
97,146,Bk,(3/2-),,1.656e+04,4.6 h,EC+B+:99.85 A:0.15,7517.5,58689.629,1950
97,147,Bk,(4-),,1.807e+04,5.02 h,EC:99.994 A:0.006,7511.48,60713.825,1972
97,148,Bk,3/2-,,4.277e+05,4.95 d,EC:99.88 A:0.12,7509.27,61813.776,1951
97,149,Bk,2(-),,1.555e+05,1.80 d,EC+B+:100,7502.8,63966.912,1954
97,150,Bk,3/2-,,4.355e+10,1380 Y,A:100,7498.94,65489.521,1965
97,151,Bk,(6+ 8-),,2.84e+08,9 Y,,7490.6,68131.053,1956
97,152,Bk,7/2+,,2.851e+07,330 d,B-:99.99855 A:0.00145 SF:0.000000047,7486.04,69846.333,1954
97,153,Bk,2-,,1.156e+04,3.212 h,B-:100,7475.96,72952.006,1954
97,154,Bk,(3/2-),,3336,55.6 m,B-:100,7469.26,75227.981,1967
97,156,Bk,,,600,10 m,,7451,80929,1991
98,138,Cf,,,,,,,,
98,139,Cf,,,2.1,2.1 s,A:70 SF:10,7503.35,57938.255,1995
98,140,Cf,0+,,0.0211,21.1 ms,SF:95 A:5,7509,57278,1995
98,141,Cf,,,39,39 s,EC A,7507,58202,1981
98,142,Cf,0+,,57.6,0.96 m,A:98 SF:2 EC+B+,7510.24,57988.719,1970
98,143,Cf,(7/2-),,226.8,3.78 m,EC+B+:75 A:25,7507,59327,1970
98,144,Cf,0+,,210,3.5 m,A:61 EC+B+:39 SF:0.014,7509.1,59386.982,1967
98,145,Cf,(1/2+),,642,10.7 m,EC+B+:86 A:14,7505,60990,1967
98,146,Cf,0+,,1164,19.4 m,A:100,7505.14,61478.096,1956
98,147,Cf,1/2+,,2700,45.0 m,EC:64.7 A:35.3,7499.66,63385.151,1956
98,148,Cf,0+,,1.285e+05,35.7 h,A:100 EC:0.004 SF:0.00024,7499.12,64090.228,1951
98,149,Cf,(7/2+),,1.12e+04,3.11 h,EC:99.965 A:0.035,7493.26,66109.392,1954
98,150,Cf,0+,,2.881e+07,333.5 d,A:99.9971 SF:0.0029,7491.04,67237.951,1954
98,151,Cf,9/2-,,1.108e+10,351 Y,A:100 SF:0.0000005,7483.4,69722.733,1954
98,152,Cf,0+,,4.128e+08,13.08 Y,A:99.923 SF:0.077,7479.96,71170.336,1954
98,153,Cf,1/2+,,2.834e+10,898 Y,A:100 SF,7470.5,74134.981,1954
98,154,Cf,0+,,8.353e+07,2.647 Y,A:96.898 SF:3.102,7465.35,76034.61,1954
98,155,Cf,(7/2+),,1.539e+06,17.81 d,B-:99.69 A:0.31,7454.83,79301.562,1954
98,156,Cf,0+,,5.227e+06,60.5 d,SF:99.69 A:0.31,7449.23,81341.395,1955
98,157,Cf,(7/2+),,5100,85 m,B-:100,7438,84809,1981
98,158,Cf,0+,,738,12.3 m,SF:100 A:0.000001,7432,87041,1980
99,141,Es,(1+),,6,6 s,A:70 EC+B+:30 ECSF:4.8,7481,64225,2017
99,142,Es,,,8,8 s,A EC+B+,7485,63893,1996
99,143,Es,,,17.8,17.8 s,A:57 EC+B+:43,7483,64801,1994
99,144,Es,(7/2+),,21,21 s,A:61 EC+B+:39 SF:1,7486,64747,1973
99,145,Es,,,37,37 s,EC:96 A:4,7483,66026,1973
99,146,Es,(3/2-),,66,1.1 m,EC:60 A:40,7485,66315,1967
99,147,Es,,,450,7.5 m,EC+B+:90.1 A:9.9,7480.78,67818.802,1954
99,148,Es,(3/2-),,,,,7480.1,68578.393,1967
99,149,Es,(2- 0+),,1440,24 m,EC:99.7 A:0.25,7476,70299,1956
99,150,Es,7/2+,,6132,102.2 m,EC+B+:99.43 A:0.57,7474,71175,1956
99,151,Es,(6+),,3.096e+04,8.6 h,EC:97 A:3,7469,73225,1956
99,152,Es,3/2-,,1.188e+05,33 h,EC:99.5 A:0.5,7465.88,74511.547,1956
99,153,Es,(5-),,4.075e+07,471.7 d,A:78 EC:22,7457.24,77294.61,1956
99,154,Es,7/2+,,1.769e+06,20.47 d,A:100 SF:0.0000087,7452.89,79010.486,1954
99,155,Es,(7+),,2.382e+07,275.7 d,A:100 B-:0.000174 SF:0.000003,7443.58,81994.151,1954
99,156,Es,(7/2+),,3.439e+06,39.8 d,B-:92 A:8 SF:0.0041,7437.82,84089.237,1954
99,157,Es,(1+ 0-),,1524,25.4 m,B-:100,7428,87185,1976
99,158,Es,,,6.653e+05,7.7 d,B- SF,7422,89403,1987
100,141,Fm,,,0.00073,0.73 ms,SF:78 A:14 EC:12,7459,69220,2008
100,142,Fm,0+,,0.0008,0.8 ms,SF:100,7465,68400,1975
100,143,Fm,(7/2-),,0.231,231 ms,A:91 EC+B+:10 SF:9,7464,69316,1981
100,144,Fm,0+,,0.00312,3.12 ms,SF:97 EC:2 A:1,7468,68964,1967
100,145,Fm,,,4.2,4.2 s,A:100,7465,70192,1967
100,146,Fm,0+,,1.54,1.54 s,A:93.2 SF:6.8 EC:1.3,7467.96,70191.187,1966
100,147,Fm,(7/2+),,31,31 s,A:64 EC+B+:36,7464,71672,1967
100,148,Fm,0+,,34.5,34.5 s,A:95 EC:5 SF:0.1,7465.95,71897.793,1958
100,149,Fm,(7/2+),,156,2.6 m,EC+B+:67 A:33,7461.86,73519.143,1960
100,150,Fm,0+,,1800,30 m,A:90 EC:10 SF:0.0069,7462.09,74072.193,1954
100,151,Fm,(9/2-),,1.908e+04,5.30 h,EC+B+:98.2 A:1.8,7457,75958.808,1957
100,152,Fm,0+,,9.14e+04,25.39 h,A:99.9977 SF:0.0023,7456.04,76816.611,1956
100,153,Fm,1/2+,,2.592e+05,3.00 d,EC:88 A:12,7448.47,79345.549,1957
100,154,Fm,0+,,1.166e+04,3.240 h,A:99.9408 SF:0.0592,7444.79,80902.521,1954
100,155,Fm,7/2+,,7.225e+04,20.07 h,A:100 SF:0.000024,7435.89,83800.465,1954
100,156,Fm,0+,,9426,157.1 m,SF:91.9 A:8.1,7431.79,85484.796,1955
100,157,Fm,(9/2+),,8.683e+06,100.5 d,A:99.79 SF:0.21,7422.19,88590.137,1964
100,158,Fm,0+,,0.00037,370 us,SF:100,7418,90426,1971
100,159,Fm,,,1.5,1.5 s,SF:100,7407,93704,1980
101,143,Md,,,0.38,0.38 s,A:100 EC+B+:14,7438,75597,2020
101,144,Md,(1/2-),,0.0009,0.90 ms,A SF,7441,75325,1996
101,145,Md,,,0.9,0.9 s,A:100 SF EC,7441,76115,1996
101,146,Md,(7/2-),,1.2,1.2 s,A:99.9 SF:0.1,7444,75936,1981
101,147,Md,,,7,7 s,EC:80 A:20,7442,76948,1973
101,148,Md,(7/2-),,21.7,21.7 s,A:60 EC+B+:40,7444.02,77180.952,1973
101,149,Md,,,52,52 s,EC:93 A:7,7441.65,78399.14,1973
101,150,Md,(7/2-),,240,4.0 m,EC+B+:90 A:10,7441.9,78966.749,1973
101,151,Md,,,138,2.3 m,EC:100,7438.44,80467.118,1973
101,152,Md,(7/2-),,360,6 m,EC+B+:99.3 A:0.7,7438,81173,1992
101,153,Md,,,600,10 m,EC+B+:100,7432,83453,1970
101,154,Md,(7/2-),,1620,27 m,EC:93 A:7,7428.73,84842.069,1958
101,155,Md,(1-),,4662,77.7 m,EC:90.8 A:9.2 SF:3,7421,87456,1955
101,156,Md,(7/2-),,1.987e+04,5.52 h,EC:85 A:15 SF:1,7417.58,88992.472,1965
101,157,Md,(8-),,4.45e+06,51.50 d,A:100,7409.66,91690.35,1970
101,158,Md,,,5760,1.60 h,SF:100 A:1.3,7405,93564,1982
101,159,Md,,,2.748e+06,31.8 d,SF:42 A:25 EC:23,7396,96550,1989
102,146,No,,,2e-06,2 us,,7424,80689,2003
102,147,No,(5/2+),,0.0381,38.1 ms,A:100 SF:0.23 ECP,7422,81787,2003
102,148,No,0+,,4.2e-06,4.2 us,SF:100 A:2,7426,81566,2003
102,149,No,(7/2+),,0.8,0.80 s,A:91 SF:0.3 EC+B+,7423,82849,1967
102,150,No,0+,,2.46,2.46 s,A:65.3 SF:33 EC+B+:1.7,7425.8,82871.37,1967
102,151,No,(9/2-),,97.2,1.62 m,A:55 EC+B+:45,7422.47,84358.696,1967
102,152,No,0+,,51.2,51.2 s,A:90 EC:10 SF:0.17,7423.59,84723.312,1966
102,153,No,(1/2+),,211.2,3.52 m,EC+B+:70 A:30,7417.94,86811.934,1967
102,154,No,0+,,2.91,2.91 s,A:99.47 SF:0.53,7416.54,87823.046,1963
102,155,No,(3/2+),,24.5,24.5 s,A:85 EC:30 SF:1.5,7409.66,90247.064,1967
102,156,No,0+,,0.0012,1.2 ms,SF:100,7407,91477,1989
102,157,No,(9/2+),,3480,58 m,A:75 EC+B+:25 SF:10,7399.97,94079.381,1973
102,158,No,0+,,0.106,106 ms,SF:100,7397,95610,1985
102,160,No,0+,,0.005,5 ms,SF:100,7385,100101,1988
103,149,Lr,,,0.33,0.33 s,EC+B+:60 A:40 SF:2,7400,88537,2001
103,150,Lr,(7/2-),,0.57,0.57 s,A:98.7 SF:1.3,7402.92,88523.471,1985
103,151,Lr,,,18.1,18.1 s,A:71.7 EC+B+:28.3 SF:0.1,7401.13,89645.887,1981
103,152,Lr,[1/2-],,31.1,31.1 s,A:99.7 EC:0.3 SF:0.1,7402.58,89947.305,1971
103,153,Lr,,,27.9,27.9 s,A:85 EC:15 SF:0.03,7398.16,91746.603,1965
103,154,Lr,,,4,4 s,A:100 EC:15 SF:0.033,7397,92665,1971
103,155,Lr,,,3.92,3.92 s,A:97.4 EC:2.6,7392,94782,1971
103,156,Lr,,,6.2,6.2 s,A:78 SF:22,7390,95851,1971
103,157,Lr,,,180,180 s,A:80 EC:40,7383,98277,1971
